,date,whale_address,sent_amount_btc,received_amount_btc
12216,2024-06-11,12SeHNSLNSG7TcTWWDwyxvjAeraH6wSVZR,0.0,129.84000663
12236,2024-06-11,12SeHNSLNSG7TcTWWDwyxvjAeraH6wSVZR,0.0,176.28643911
12168,2024-06-11,1BFpxjifqSKm2k7ygX8TJKUtY5hhZPnUAy,0.0,176.28643911
12252,2024-06-11,12rqaoerEf3gDKBTS1MHVP5qhNBTEajKBA,0.0,10.8746955
12184,2024-06-11,15TzdzjXjC5duH9goZu4m16n9LMRgoATjC,0.0,41.56815945
12261,2024-06-11,12rqaoerEf3gDKBTS1MHVP5qhNBTEajKBA,0.0,176.28643911
12262,2024-06-11,12rqaoerEf3gDKBTS1MHVP5qhNBTEajKBA,0.0,176.28643911
12356,2024-06-11,1MkciaSdUMDmUBBAH9zYpngqA4zXa6ct1J,0.0,19.9038334
12162,2024-06-11,1BFpxjifqSKm2k7ygX8TJKUtY5hhZPnUAy,0.0,126.34167617
12376,2024-06-11,19n9fRL7tPH2huVzi3nKf99BBgNGxJLTUG,0.0,19.90384978
11199,2024-06-11,32iNZDYtEhe8UuJoUbsBMvWDafr6u32TPC,50.0,0.0
12801,2024-06-11,1KuPikhUYtHz3fmSQ2UvotpUuN672NuEcm,26.23661654,16.23581788
5741,2024-06-11,37TTwX8uGwjWApXL8GbwU9p7vHoAupCFcw,789.093506,145.841606
11224,2024-06-11,32iNZDYtEhe8UuJoUbsBMvWDafr6u32TPC,100.0,0.0
12339,2024-06-11,1PY4k4rpchGAsVKVLZZZbfjcirDgXJe9Ue,0.0,19.90383886
12291,2024-06-11,1Kk6aoWULmneS5zXRf9cPwdJ6PvchGARmL,0.0,19.9038334
2105,2024-06-12,bc1qvpgyac88vqtslewxu7yu9dqwp8rd83zch55zpm3xgn3mgg72w3kqv0s8qa,0.0,5.46e-06
13570,2024-06-12,1FYXocXfa9LB71mZV3Eo418rB8cR2bRN2q,0.0,52.8326406
13496,2024-06-12,1HRPSVNk5UUcMuy6Gn6FzevCiiJQkv8ahS,0.0,52.8326406
13630,2024-06-12,192gWQ2Hi5zgnbfGRnafpU6ZCYPzEeZYBq,0.0,52.8326406
13603,2024-06-12,1JthDkqvRdvSYgKx9ehbXVvKe39CRQrtjw,0.0,52.8326406
13666,2024-06-12,1J7bbpzynN6HMLfaFdcygdJthY4876QvGs,0.0,52.8326406
13530,2024-06-12,1K4Wkhd6Y7rJW86UfWoe1PtHwZfEaNjZbH,0.0,52.8326406
8411,2024-06-13,1Mq54q43p6iCssCStAQt1gQubPciUfboL2,0.0,5.46e-06
1143,2024-06-14,1CNtkWbb4grh8xtb8mhoZ6armNE9PHgzA8,0.0,46.8831
106,2024-06-16,bc1qd4ysezhmypwty5dnw7c8nqy5h5nxg0xqsvaefd0qn5kq32vwnwqqgv4rzr,0.0,5.46e-06
2376,2024-06-17,187zSqAYwMKJAxWdWQ4fmp5DyT6G2NPgD7,0.0,5.46e-06
2218,2024-06-17,1HLvaTs3zR3oev9ya7Pzp3GB9Gqfg6XYJT,0.0,5.46e-06
2179,2024-06-17,1P9fAFAsSLRmMu2P7wZ5CXDPRfLSWTy9N8,0.0,5.46e-06
7555,2024-06-17,bc1qjav0ce3rc5n6espfjndrxck4s44sv66nagccsfqgu7yvwh539nlq6myyad,925.997726,725.997684
7651,2024-06-18,12d1e4x5oprNf7au7BrTryx5D5mGCrXLY5,0.0,0.00021
12638,2024-06-18,19pnUzv5KHALEu3DRpyHogT6N3BeHbqJrS,0.0,1.99931
4737,2024-06-19,19oLGXykNUBj8f7w1tT9emuaEbaSFj1p27,341.16481199,0.00242773
4747,2024-06-19,19oLGXykNUBj8f7w1tT9emuaEbaSFj1p27,341.16604791,341.16481199
6206,2024-06-19,19dNe9Xg6JWvszgU3NuM6TNd2wHmANPbHB,0.0,0.00275
7219,2024-06-19,bc1q4mcyastjs4k9gfzrsua4l8mxy393d53a6nnd4r,0.0,3.3e-06
778,2024-06-19,15cHRgVrGKz7qp2JL2N5mkB2MCFGLcnHxv,0.0,150.0
6223,2024-06-19,19dNe9Xg6JWvszgU3NuM6TNd2wHmANPbHB,0.0,341.16226306
6221,2024-06-19,19dNe9Xg6JWvszgU3NuM6TNd2wHmANPbHB,0.0,1.641e-05
6209,2024-06-19,19dNe9Xg6JWvszgU3NuM6TNd2wHmANPbHB,0.0,1506.1602734
6220,2024-06-19,19dNe9Xg6JWvszgU3NuM6TNd2wHmANPbHB,0.0,0.001
6211,2024-06-19,19dNe9Xg6JWvszgU3NuM6TNd2wHmANPbHB,0.0,0.001
6219,2024-06-19,19dNe9Xg6JWvszgU3NuM6TNd2wHmANPbHB,0.0,1506.1592734
6217,2024-06-19,19dNe9Xg6JWvszgU3NuM6TNd2wHmANPbHB,0.0,1506.1602734
6215,2024-06-19,19dNe9Xg6JWvszgU3NuM6TNd2wHmANPbHB,0.0,1506.16027342
6213,2024-06-19,19dNe9Xg6JWvszgU3NuM6TNd2wHmANPbHB,0.0,1506.1602734
4774,2024-06-19,19oLGXykNUBj8f7w1tT9emuaEbaSFj1p27,0.0,0.00020107
5507,2024-06-20,3DR2iGGQCUhShGhjTqShLAYEqxzAfY8pvZ,0.0,20.1324
119,2024-06-22,bc1qd4ysezhmypwty5dnw7c8nqy5h5nxg0xqsvaefd0qn5kq32vwnwqqgv4rzr,0.0,5700.0
1400,2024-06-22,bc1qxlth5har0qasqvattsjvgp80st2x402u5shuud,0.0,10500.00430828
11260,2024-06-24,1N5NqDWiLVqtU8mEzCNEeEbQVHwuGGChJs,0.0,0.0014539
10149,2024-06-24,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,0.001
9003,2024-06-24,bc1qhu98nf6ddz6ja73rn72encdr8ezsyhexwpdzap0vcs7lg2wpmrnq5ygfsl,0.0,0.001
10128,2024-06-26,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0118964,0.0108628
10135,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,160.0
10131,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,160.0
10119,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,160.0
10120,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,0.01
10121,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,160.0
10122,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,160.0
10115,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,160.0
10123,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,160.0
10113,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,160.0
10151,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,160.0
10125,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,160.0
10126,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,160.0
10127,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,160.0
10129,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,160.0
10130,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,160.0
10117,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,160.0
10132,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,160.0
10118,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,160.0
10134,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,160.0
10136,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,160.0
10138,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,160.0
10144,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,160.0
10145,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,160.0
10133,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,150.0
10146,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,150.0
10147,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,160.0
10148,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,160.0
10150,2024-06-27,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,0.0,160.0
5501,2024-06-28,3DR2iGGQCUhShGhjTqShLAYEqxzAfY8pvZ,0.0,0.00998928
12460,2024-06-28,1FZy7CPFA2UqqQJYUA1cG9KvdDFbSMBJYG,0.0,0.00011479
2136,2024-06-28,bc1qd46j77pkp5vdxraf8tw5l6xs36dlygdx2rt9ly,0.0,9500.00197873
12454,2024-06-28,1FZy7CPFA2UqqQJYUA1cG9KvdDFbSMBJYG,5000.00376672,4500.00365193
5527,2024-06-28,3DR2iGGQCUhShGhjTqShLAYEqxzAfY8pvZ,0.0,4000.0
111,2024-06-29,bc1qd4ysezhmypwty5dnw7c8nqy5h5nxg0xqsvaefd0qn5kq32vwnwqqgv4rzr,0.0,3000.0
481,2024-06-29,12ib7dApVFvg82TXKycWBNpN8kFyiAN1dr,0.0,0.0002
4036,2024-07-01,34ovCavdkQgEYbrJk9Q1onhK7uWqq6J7DC,0.0,0.0001
4051,2024-07-01,34ovCavdkQgEYbrJk9Q1onhK7uWqq6J7DC,300.0,0.0
11213,2024-07-01,32iNZDYtEhe8UuJoUbsBMvWDafr6u32TPC,40.0,0.0
11235,2024-07-01,32iNZDYtEhe8UuJoUbsBMvWDafr6u32TPC,0.0,0.0001
5517,2024-07-01,3DR2iGGQCUhShGhjTqShLAYEqxzAfY8pvZ,0.0,1.99
5543,2024-07-02,3DR2iGGQCUhShGhjTqShLAYEqxzAfY8pvZ,4000.0,0.0
5511,2024-07-03,3DR2iGGQCUhShGhjTqShLAYEqxzAfY8pvZ,0.0,5.46e-06
5500,2024-07-03,3DR2iGGQCUhShGhjTqShLAYEqxzAfY8pvZ,0.0,5.46e-06
5522,2024-07-03,3DR2iGGQCUhShGhjTqShLAYEqxzAfY8pvZ,0.0,5.46e-06
7554,2024-07-05,bc1qjav0ce3rc5n6espfjndrxck4s44sv66nagccsfqgu7yvwh539nlq6myyad,725.997684,645.997634
2260,2024-07-06,bc1qukqenm2t85dhdta9glqehllglxznsu4qyxn079,0.0,9111.90819275
2369,2024-07-06,3CybbwzZmteP8gSwk5c7r8jirMziPVGkqw,0.0,8611.05535145
12158,2024-07-07,1BFpxjifqSKm2k7ygX8TJKUtY5hhZPnUAy,0.0,5.46e-06
13651,2024-07-07,192gWQ2Hi5zgnbfGRnafpU6ZCYPzEeZYBq,0.0,5.46e-06
12187,2024-07-07,15TzdzjXjC5duH9goZu4m16n9LMRgoATjC,0.0,5.46e-06
13180,2024-07-07,1PxdyfcM6rAXjJSahY2Pf4N5jRCW7Z94ED,0.0,5.46e-06
12953,2024-07-07,1MfFaTfBpYPvrbk6wgWtuyavkpDB7E3zbu,0.0,5.46e-06
12025,2024-07-07,1JQtWnPTm6H3Xh44drVJbHiT6bTDrfJZfa,0.0,5.46e-06
12222,2024-07-07,12SeHNSLNSG7TcTWWDwyxvjAeraH6wSVZR,0.0,5.46e-06
12270,2024-07-07,12rqaoerEf3gDKBTS1MHVP5qhNBTEajKBA,0.0,5.46e-06
2008,2024-07-07,1DP3VYwN6ozHXDDaETbvNFLd86CAXfaewi,0.0,5.46e-06
30,2024-07-07,bc1q8yj0herd4r4yxszw3nkfvt53433thk0f5qst4g,0.0,5.46e-06
2062,2024-07-07,1H2MXWiSniAgg7ykdXEzPHL6oTH1ic4kP,0.0,5.46e-06
12592,2024-07-07,1KUP9fQNQGrB1kUt2Ja33mafByLxwhs6CE,0.0,5.46e-06
13519,2024-07-07,1K4Wkhd6Y7rJW86UfWoe1PtHwZfEaNjZbH,0.0,5.46e-06
13100,2024-07-07,12zaFG2dpfuMK8S71rdMFV1Vmm9WPj62Du,0.0,5.46e-06
13056,2024-07-07,1Gde9prvMChaTige6EM2GTFDdCwnbi89Du,0.0,5.46e-06
13016,2024-07-07,171PvvwrvTJ26ijHwoF6bA7WVrcovfjkBU,0.0,5.46e-06
661,2024-07-07,39eYrpgAgDhp4tTjrSb1ppZ5kdAc1ikBYw,0.0,5.46e-06
12484,2024-07-07,15FDrHudjMehrFbCLApDVd6AVyKi7Q7oDx,0.0,5.46e-06
13114,2024-07-08,12zaFG2dpfuMK8S71rdMFV1Vmm9WPj62Du,0.0,5.46e-06
12822,2024-07-08,1KuPikhUYtHz3fmSQ2UvotpUuN672NuEcm,0.0,38.0
6332,2024-07-08,14UeyAD9rQCSJgdJzuzFgShq84gW62Bsat,0.0,5.46e-06
13243,2024-07-08,1GfDKh4tTTpdwtEtKfUx9MT1DiiCrBZ2UM,0.0,5.46e-06
4011,2024-07-08,3JzJtHrWgKswmsWB4owpvXFw47bU2d1GQc,0.0,5.46e-06
10019,2024-07-08,339PiqWnq6WcbXHb91PXfu4q18L9AiZDhK,0.0,5.46e-06
12554,2024-07-08,1PNkzoSzRgMEZusn62vR4SJsFci18gP46C,0.0,5.46e-06
7242,2024-07-08,bc1q4mcyastjs4k9gfzrsua4l8mxy393d53a6nnd4r,0.0,5.46e-06
85,2024-07-08,bc1qd4ysezhmypwty5dnw7c8nqy5h5nxg0xqsvaefd0qn5kq32vwnwqqgv4rzr,0.0,5.46e-06
9117,2024-07-08,1BZVkw1VAxB6KdnLZ9CRPgq9RmANo1AEgW,0.0,5.46e-06
2115,2024-07-08,bc1qvpgyac88vqtslewxu7yu9dqwp8rd83zch55zpm3xgn3mgg72w3kqv0s8qa,0.0,5.46e-06
9484,2024-07-08,13ryqsda2KaLWvt2DyoZT1pVFPYpixW2eY,0.0,5.46e-06
11247,2024-07-08,bc1qcuau7cc50vfkmz2rsmps4k9wz9vqypp4wrnw7s,0.0,1.8596
8492,2024-07-08,1DFs6ynVroL3Kd86dW8sqWVf6u3W65mqYN,1210.73448824,0.0
8425,2024-07-08,1Mq54q43p6iCssCStAQt1gQubPciUfboL2,0.0,5.46e-06
8491,2024-07-08,1DFs6ynVroL3Kd86dW8sqWVf6u3W65mqYN,1190.59332352,0.0
8501,2024-07-08,1DFs6ynVroL3Kd86dW8sqWVf6u3W65mqYN,1221.81198946,0.0
8490,2024-07-08,1DFs6ynVroL3Kd86dW8sqWVf6u3W65mqYN,0.0,1210.73448824
8494,2024-07-08,1DFs6ynVroL3Kd86dW8sqWVf6u3W65mqYN,0.0,1221.81198946
8496,2024-07-08,1DFs6ynVroL3Kd86dW8sqWVf6u3W65mqYN,0.0,4837.7245694
8498,2024-07-08,1DFs6ynVroL3Kd86dW8sqWVf6u3W65mqYN,0.0,237.14243505
8499,2024-07-08,1DFs6ynVroL3Kd86dW8sqWVf6u3W65mqYN,0.0,448.81702534
8500,2024-07-08,1DFs6ynVroL3Kd86dW8sqWVf6u3W65mqYN,0.0,1190.59332352
8497,2024-07-08,1DFs6ynVroL3Kd86dW8sqWVf6u3W65mqYN,685.95946039,0.0
8911,2024-07-09,17FWemgbh3ZUJywTR9GVfDbvkJuiQNT3Nz,0.0,5.46e-06
7255,2024-07-09,bc1q4mcyastjs4k9gfzrsua4l8mxy393d53a6nnd4r,0.0,5.46e-06
11244,2024-07-09,32iNZDYtEhe8UuJoUbsBMvWDafr6u32TPC,0.0,30.0
8398,2024-07-09,1Mq54q43p6iCssCStAQt1gQubPciUfboL2,0.0,5.46e-06
7225,2024-07-09,bc1q4mcyastjs4k9gfzrsua4l8mxy393d53a6nnd4r,0.0,1.092e-05
11210,2024-07-09,32iNZDYtEhe8UuJoUbsBMvWDafr6u32TPC,0.0,0.001
2264,2024-07-10,bc1qffyax9rrxmqyq8xwjkzrrqwqjp3ppz5a4665f9,0.0,9099.00150489
2153,2024-07-11,1P9fAFAsSLRmMu2P7wZ5CXDPRfLSWTy9N8,0.0,1e-05
11232,2024-07-12,32iNZDYtEhe8UuJoUbsBMvWDafr6u32TPC,0.0,40.0
5940,2024-07-12,1LVYbnSX6f6vE2Zn4zs2oZ4eKyBgzkqaay,0.0,200.0
8887,2024-07-13,17FWemgbh3ZUJywTR9GVfDbvkJuiQNT3Nz,0.0,5.46e-06
11580,2024-07-14,18eY9oWL2mkXCL1VVwPme2NMmAVhX6EfyM,0.0,1e-05
267,2024-07-15,1LruNZjwamWJXThX2Y8C2d47QqhAkkc5os,0.0,4.451e-05
10,2024-07-17,bc1q8yj0herd4r4yxszw3nkfvt53433thk0f5qst4g,0.0,3.3e-06
83,2024-07-17,bc1qd4ysezhmypwty5dnw7c8nqy5h5nxg0xqsvaefd0qn5kq32vwnwqqgv4rzr,0.0,2000.0
12654,2024-07-17,19pnUzv5KHALEu3DRpyHogT6N3BeHbqJrS,3459.46291029,3459.46176094
743,2024-07-17,15cHRgVrGKz7qp2JL2N5mkB2MCFGLcnHxv,0.0,130.0
129,2024-07-17,bc1qd4ysezhmypwty5dnw7c8nqy5h5nxg0xqsvaefd0qn5kq32vwnwqqgv4rzr,0.0,5.46e-06
12645,2024-07-18,19pnUzv5KHALEu3DRpyHogT6N3BeHbqJrS,0.0,0.00014935
12642,2024-07-19,19pnUzv5KHALEu3DRpyHogT6N3BeHbqJrS,3459.46191029,3443.72667743
12658,2024-07-19,19pnUzv5KHALEu3DRpyHogT6N3BeHbqJrS,0.0,0.0001
9860,2024-07-20,33fZ8922aaMuje3eVETXWZGrE7vQQDrkS7,0.0,4500.00151217
12464,2024-07-20,3BWqbkdFj15CF6g7VCpUGM9UaWxwdaR1nR,0.0,3500.00169599
12401,2024-07-20,bc1qdqkt7z6grtaqu4eal7f4sg96tqjrj733ehaj9e,0.0,3511.52244606
7650,2024-07-20,12d1e4x5oprNf7au7BrTryx5D5mGCrXLY5,0.0,0.00025276
12127,2024-07-20,bc1q7j58cvntxv2auwq3ww0e67j3mk2mlthvkn7axh,0.0,3572.95244606
133,2024-07-23,1LdRcdxfbSnmCYYNdeYpUnztiYzVfBEQeC,0.0,0.00026605
173,2024-07-24,1LdRcdxfbSnmCYYNdeYpUnztiYzVfBEQeC,0.0,5.47e-06
12147,2024-07-24,bc1q66m7udup9xr842fdzmtj5gdayr5k7kkdu8qm9v,0.0,3552.3124526
4333,2024-07-24,bc1qzkqmyv57jpuntyc9ydjyrq4hlneevrmr0xe9kz,8105.09985961,8105.09884701
226,2024-07-24,1AC4fMwgY8j9onSbXEWeH6Zan8QGMSdmtA,0.0,5.47e-06
117,2024-07-24,bc1qd4ysezhmypwty5dnw7c8nqy5h5nxg0xqsvaefd0qn5kq32vwnwqqgv4rzr,3000.0,2999.99997796
12406,2024-07-24,bc1qpkd2q3crum4t5qzud2y6swsp79yxsquddhna58,0.0,3502.4824526
458,2024-07-24,12XqeqZRVkBDgmPLVY4ZC6Y4ruUUEug8Fx,0.0,5.47e-06
270,2024-07-24,1LruNZjwamWJXThX2Y8C2d47QqhAkkc5os,0.0,5.47e-06
18,2024-07-24,bc1q8yj0herd4r4yxszw3nkfvt53433thk0f5qst4g,0.0,5.47e-06
120,2024-07-24,bc1qd4ysezhmypwty5dnw7c8nqy5h5nxg0xqsvaefd0qn5kq32vwnwqqgv4rzr,0.0,5.47e-06
9852,2024-07-24,bc1q2spk4zthkxm8rh7fpurxqpl8gzmdwc95khu8ta,0.0,4500.00152056
12797,2024-07-24,1KuPikhUYtHz3fmSQ2UvotpUuN672NuEcm,292.17377488,222.17374008
5098,2024-07-25,bc1qzxwdcxqj36ane625hkgjpg6p0pjg79u29qyrus,0.0,0.00015574
1397,2024-07-26,bc1qxlth5har0qasqvattsjvgp80st2x402u5shuud,0.0,0.000622
5516,2024-07-26,3DR2iGGQCUhShGhjTqShLAYEqxzAfY8pvZ,0.0,2000.0
1392,2024-07-26,bc1qxlth5har0qasqvattsjvgp80st2x402u5shuud,0.0,0.000622
2258,2024-07-26,bc1qukqenm2t85dhdta9glqehllglxznsu4qyxn079,0.0,0.000622
2143,2024-07-26,bc1qd46j77pkp5vdxraf8tw5l6xs36dlygdx2rt9ly,0.0,0.000622
2259,2024-07-26,bc1qukqenm2t85dhdta9glqehllglxznsu4qyxn079,0.0,0.000622
2138,2024-07-26,bc1qd46j77pkp5vdxraf8tw5l6xs36dlygdx2rt9ly,0.0,0.000622
2372,2024-07-26,3CybbwzZmteP8gSwk5c7r8jirMziPVGkqw,0.0,0.000622
12466,2024-07-26,3BWqbkdFj15CF6g7VCpUGM9UaWxwdaR1nR,0.0,0.000622
2368,2024-07-26,3CybbwzZmteP8gSwk5c7r8jirMziPVGkqw,0.0,0.000622
9851,2024-07-26,bc1q2spk4zthkxm8rh7fpurxqpl8gzmdwc95khu8ta,0.0,0.000622
9853,2024-07-26,bc1q2spk4zthkxm8rh7fpurxqpl8gzmdwc95khu8ta,0.0,0.000622
12407,2024-07-26,bc1qpkd2q3crum4t5qzud2y6swsp79yxsquddhna58,0.0,0.000622
12402,2024-07-26,bc1qdqkt7z6grtaqu4eal7f4sg96tqjrj733ehaj9e,0.0,0.000622
9857,2024-07-26,33fZ8922aaMuje3eVETXWZGrE7vQQDrkS7,0.0,0.000622
12400,2024-07-26,bc1qdqkt7z6grtaqu4eal7f4sg96tqjrj733ehaj9e,0.0,0.000622
9859,2024-07-26,33fZ8922aaMuje3eVETXWZGrE7vQQDrkS7,0.0,0.000622
2265,2024-07-26,bc1qffyax9rrxmqyq8xwjkzrrqwqjp3ppz5a4665f9,0.0,0.000622
12123,2024-07-26,bc1q7j58cvntxv2auwq3ww0e67j3mk2mlthvkn7axh,0.0,0.000622
12124,2024-07-26,bc1q7j58cvntxv2auwq3ww0e67j3mk2mlthvkn7axh,0.0,0.000622
2267,2024-07-26,bc1qffyax9rrxmqyq8xwjkzrrqwqjp3ppz5a4665f9,0.0,0.000622
11383,2024-07-26,15v562BU8AU35nvN1zWHSzfu8F7Ubwt86V,0.0,5.46e-06
12409,2024-07-26,bc1qpkd2q3crum4t5qzud2y6swsp79yxsquddhna58,0.0,0.000622
12145,2024-07-26,bc1q66m7udup9xr842fdzmtj5gdayr5k7kkdu8qm9v,0.0,0.000622
12146,2024-07-26,bc1q66m7udup9xr842fdzmtj5gdayr5k7kkdu8qm9v,0.0,0.000622
12463,2024-07-26,3BWqbkdFj15CF6g7VCpUGM9UaWxwdaR1nR,0.0,0.000622
9913,2024-07-26,bc1qwsad7lc8djm46hm5rjaj0p0um9kvuaesy3vrnndew7kvpwcd80ps0mxpzj,0.0,5.46e-06
278,2024-07-29,1LruNZjwamWJXThX2Y8C2d47QqhAkkc5os,0.0,5.46e-06
4611,2024-07-29,1pChUJ9WQhWtqyt5RtSnLarZYQztZsbzi,0.0,9.091
5506,2024-07-30,3DR2iGGQCUhShGhjTqShLAYEqxzAfY8pvZ,2000.0,0.0
8917,2024-07-30,bc1qlfmc6nv27d62s6zygjnjt6wm28klfh2gltg6ym,0.0,7.21e-06
11916,2024-08-02,bc1qh2msmahtauf8k7zaq0kayvthank6udhdz6qemfxhwmveuxgewnwsn8kjj2,0.0,1500.0
4613,2024-08-02,1pChUJ9WQhWtqyt5RtSnLarZYQztZsbzi,9.091,0.0
5539,2024-08-02,3DR2iGGQCUhShGhjTqShLAYEqxzAfY8pvZ,0.0,5.46e-06
11912,2024-08-02,bc1qh2msmahtauf8k7zaq0kayvthank6udhdz6qemfxhwmveuxgewnwsn8kjj2,0.0,0.1
11914,2024-08-02,bc1qh2msmahtauf8k7zaq0kayvthank6udhdz6qemfxhwmveuxgewnwsn8kjj2,0.0,3099.9
7456,2024-08-03,1BVtDi7txPCG2TH5Crd2Rw5MtpivbmoKgB,0.0,3.2e-05
5513,2024-08-05,3DR2iGGQCUhShGhjTqShLAYEqxzAfY8pvZ,0.0,2000.0
563,2024-08-05,12tkqA9xSoowkzoERHMWNKsTey55YEBqkv,0.0,1.377e-05
4612,2024-08-06,1pChUJ9WQhWtqyt5RtSnLarZYQztZsbzi,0.0,0.1
7553,2024-08-06,bc1qjav0ce3rc5n6espfjndrxck4s44sv66nagccsfqgu7yvwh539nlq6myyad,645.997634,345.997621
5526,2024-08-06,3DR2iGGQCUhShGhjTqShLAYEqxzAfY8pvZ,2000.0,0.0
11205,2024-08-06,32iNZDYtEhe8UuJoUbsBMvWDafr6u32TPC,0.0,40.0
11233,2024-08-06,32iNZDYtEhe8UuJoUbsBMvWDafr6u32TPC,0.0,50.0
11832,2024-08-07,31oxjGsmepoq2cipeGQ2zKZRRBCf1m3kAC,500.04335677,0.04333653
5905,2024-08-07,1LVYbnSX6f6vE2Zn4zs2oZ4eKyBgzkqaay,0.0,320.0
11847,2024-08-07,31oxjGsmepoq2cipeGQ2zKZRRBCf1m3kAC,0.0,6e-06
1122,2024-08-07,1CNtkWbb4grh8xtb8mhoZ6armNE9PHgzA8,0.0,5952.5918851
1111,2024-08-07,1CNtkWbb4grh8xtb8mhoZ6armNE9PHgzA8,0.0,5.46e-06
1148,2024-08-07,1CNtkWbb4grh8xtb8mhoZ6armNE9PHgzA8,0.0,5.46e-06
12954,2024-08-07,1MfFaTfBpYPvrbk6wgWtuyavkpDB7E3zbu,0.0,162.06556078
13216,2024-08-07,16CrJFQEHg54BGT4bWvcsfrTR86coErkHn,0.0,45.78738113
13240,2024-08-07,1GfDKh4tTTpdwtEtKfUx9MT1DiiCrBZ2UM,0.0,31.78655026
13050,2024-08-07,1Gde9prvMChaTige6EM2GTFDdCwnbi89Du,0.0,162.06556078
13024,2024-08-07,1Gde9prvMChaTige6EM2GTFDdCwnbi89Du,0.0,69.48840089
13137,2024-08-07,1PxdyfcM6rAXjJSahY2Pf4N5jRCW7Z94ED,0.0,28.11602137
13154,2024-08-07,1PxdyfcM6rAXjJSahY2Pf4N5jRCW7Z94ED,0.0,38.72387603
13177,2024-08-07,1PxdyfcM6rAXjJSahY2Pf4N5jRCW7Z94ED,0.0,161.76250954
13006,2024-08-07,171PvvwrvTJ26ijHwoF6bA7WVrcovfjkBU,0.0,162.06556078
11206,2024-08-07,32iNZDYtEhe8UuJoUbsBMvWDafr6u32TPC,0.0,40.0
13329,2024-08-07,14vibGdbvQvDhaeMjdtdH4MZEkhyJZxPpv,0.0,164.37714997
12961,2024-08-07,1MfFaTfBpYPvrbk6wgWtuyavkpDB7E3zbu,0.0,76.20091998
13127,2024-08-07,12zaFG2dpfuMK8S71rdMFV1Vmm9WPj62Du,0.0,161.58235708
13182,2024-08-07,16CrJFQEHg54BGT4bWvcsfrTR86coErkHn,0.0,75.84028069
13295,2024-08-07,15Yoq8zL35pPMVLKSuuEWra63UQ6XUqLpx,0.0,114.91495871
12995,2024-08-07,171PvvwrvTJ26ijHwoF6bA7WVrcovfjkBU,0.0,76.20091998
13272,2024-08-07,15Yoq8zL35pPMVLKSuuEWra63UQ6XUqLpx,0.0,75.88501036
13618,2024-08-07,192gWQ2Hi5zgnbfGRnafpU6ZCYPzEeZYBq,0.0,125.05997451
13271,2024-08-07,15Yoq8zL35pPMVLKSuuEWra63UQ6XUqLpx,0.0,29.92333669
13195,2024-08-07,16CrJFQEHg54BGT4bWvcsfrTR86coErkHn,0.0,101.3941276
12987,2024-08-07,1JJqb1GjpDMgn9P3xp8qDUdRmoeCQvuvAD,0.0,93.67759463
13249,2024-08-07,1GfDKh4tTTpdwtEtKfUx9MT1DiiCrBZ2UM,0.0,161.15602911
